Object ID;Code;Code param;data-time;Level Water;Notate;Temp;Atm;Speed
1176542;39;1;21.04.2020;22;;;;
1176543;40;1;21.04.2020;541;;;;
1176544;41;1;21.04.2020;25;;;;
1176545;42;1;21.04.2020;157;;;;
1176546;43;1;21.04.2020;160;;;;
1176547;44;1;21.04.2020;218;;;;
1176548;45;1;21.04.2020;607;;;;
1176549;46;1;21.04.2020;58;;;;
1176550;47;1;21.04.2020;573;;;;
1176551;48;1;21.04.2020;588;;;;
1176552;49;1;21.04.2020;562;;;;
1176553;50;1;21.04.2020;284;;;;
1176554;51;1;21.04.2020;289;;;;
1176555;52;1;21.04.2020;434;;;;
1176556;53;1;21.04.2020;416;;;;
1176557;54;1;21.04.2020;386;;;;
1176558;55;1;21.04.2020;494;;;;
1176559;56;1;21.04.2020;229;;;;
1176560;57;1;21.04.2020;477;;;;
1176561;58;1;21.04.2020;488;;;;
1176562;59;1;21.04.2020;137;;;;
1176563;60;1;21.04.2020;426;;;;
1176564;61;1;21.04.2020;185;;;;
1176565;62;1;21.04.2020;633;;;;
1176566;63;1;21.04.2020;556;;;;
1176567;64;1;21.04.2020;227;;;;
1176568;65;1;21.04.2020;914;;;;
1176569;66;1;21.04.2020;263;;;;
1176570;67;1;21.04.2020;230;;;;
1176571;68;1;21.04.2020;564;;;;
1176572;69;1;21.04.2020;421;;;;
1176573;70;1;21.04.2020;472;;;;
1176574;1;1;22.04.2020;233;;10;725;9
1176575;2;1;22.04.2020;67;;;;
1176576;3;1;22.04.2020;75;;;;
1176577;4;1;22.04.2020;155;;;;
1176578;5;1;22.04.2020;382;;;;
1176579;6;1;22.04.2020;350;;;;
1176580;7;1;22.04.2020;225;;;;
1176581;8;1;22.04.2020;160;;;;
1176582;9;1;22.04.2020;220;;;;
1176583;10;1;22.04.2020;234;;;;
1176584;11;1;22.04.2020;259;;;;
1176585;12;1;22.04.2020;324;;;;
1176586;13;1;22.04.2020;279;;;;
1176587;14;1;22.04.2020;255;;;;
1176588;15;1;22.04.2020;92;;;;
1176589;16;1;22.04.2020;292;;;;
1176590;17;1;22.04.2020;298;;;;
1176591;18;1;22.04.2020;115;;;;
1176592;19;1;22.04.2020;220;;;;
1176593;20;1;22.04.2020;238;;;;
1176594;21;1;22.04.2020;172;;;;
1176595;22;1;22.04.2020;307;;;;
1176596;23;1;22.04.2020;35;;;;
1176597;24;1;22.04.2020;155;;;;
1176598;25;1;22.04.2020;26;;;;
1176599;26;1;22.04.2020;126;;;;
1176600;27;1;22.04.2020;120;;;;
1176601;28;1;22.04.2020;199;;;;
1176602;29;1;22.04.2020;39;;;;
1176603;30;1;22.04.2020;105;;;;
1176604;31;1;22.04.2020;273;;;;
1176605;32;1;22.04.2020;362;;;;
1176606;33;1;22.04.2020;487;;;;
1176607;34;1;22.04.2020;536;;;;
1176608;35;1;22.04.2020;541;;;;
1176609;36;1;22.04.2020;541;;;;
1176610;37;1;22.04.2020;564;;;;
1176611;38;1;22.04.2020;115;;;;
1176612;39;1;22.04.2020;24;;;;
1176613;40;1;22.04.2020;561;;;;
1176614;41;1;22.04.2020;18;;;;
1176615;42;1;22.04.2020;157;;;;
1176616;43;1;22.04.2020;162;;;;
1176617;44;1;22.04.2020;212;;;;
1176618;45;1;22.04.2020;623;;;;
1176619;46;1;22.04.2020;68;;;;
1176620;47;1;22.04.2020;596;;;;
1176621;48;1;22.04.2020;607;;;;
1176622;49;1;22.04.2020;590;;;;
1176623;50;1;22.04.2020;282;;;;
1176624;51;1;22.04.2020;305;;;;
1176625;52;1;22.04.2020;450;;;;
1176626;53;1;22.04.2020;431;;;;
1176627;54;1;22.04.2020;409;;;;
1176628;55;1;22.04.2020;523;;;;
1176629;56;1;22.04.2020;188;;;;
1176630;57;1;22.04.2020;496;;;;
1176631;58;1;22.04.2020;505;;;;
1176632;59;1;22.04.2020;137;;;;
1176633;60;1;22.04.2020;432;;;;
1176634;61;1;22.04.2020;182;;;;
1176635;62;1;22.04.2020;660;;;;
1176636;63;1;22.04.2020;568;;;;
1176637;64;1;22.04.2020;180;;;;
1176638;65;1;22.04.2020;933;;;;
1176639;66;1;22.04.2020;255;;;;
1176640;67;1;22.04.2020;229;;;;
1176641;68;1;22.04.2020;585;;;;
1176642;69;1;22.04.2020;437;;;;
1176643;70;1;22.04.2020;474;;;;
1176644;1;1;23.04.2020;233;;7;728;7
1176645;2;1;23.04.2020;69;;;;
1176646;3;1;23.04.2020;75;;;;
1176647;4;1;23.04.2020;196;;;;
1176648;5;1;23.04.2020;460;;;;
1176649;6;1;23.04.2020;439;;;;
1176650;7;1;23.04.2020;319;;;;
1176651;8;1;23.04.2020;208;;;;
1176652;9;1;23.04.2020;240;;;;
1176653;10;1;23.04.2020;249;;;;
1176654;11;1;23.04.2020;295;;;;
1176655;12;1;23.04.2020;316;;;;
1176656;13;1;23.04.2020;368;;;;
1176657;14;1;23.04.2020;338;;;;
1176658;15;1;23.04.2020;94;;;;
1176659;16;1;23.04.2020;295;;;;
1176660;17;1;23.04.2020;303;;;;
1176661;18;1;23.04.2020;177;;;;
1176662;19;1;23.04.2020;268;;;;
1176663;20;1;23.04.2020;293;;;;
1176664;21;1;23.04.2020;182;;;;
1176665;22;1;23.04.2020;304;;;;
1176666;23;1;23.04.2020;38;;;;
1176667;24;1;23.04.2020;162;;;;
1176668;25;1;23.04.2020;30;;;;
1176669;26;1;23.04.2020;127;;;;
1176670;27;1;23.04.2020;120;;;;
1176671;28;1;23.04.2020;203;;;;
1176672;29;1;23.04.2020;39;;;;
1176673;30;1;23.04.2020;113;;;;
1176674;31;1;23.04.2020;310;;;;
1176675;32;1;23.04.2020;371;;;;
1176676;33;1;23.04.2020;515;;;;
1176677;34;1;23.04.2020;563;;;;
1176678;35;1;23.04.2020;580;;;;
1176679;36;1;23.04.2020;555;;;;
1176680;37;1;23.04.2020;628;;;;
1176681;38;1;23.04.2020;122;;;;
1176682;39;1;23.04.2020;29;;;;
1176683;40;1;23.04.2020;590;;;;
1176684;41;1;23.04.2020;31;;;;
1176685;42;1;23.04.2020;160;;;;
1176686;43;1;23.04.2020;166;;;;
1176687;44;1;23.04.2020;299;;;;
1176688;45;1;23.04.2020;647;;;;
1176689;46;1;23.04.2020;64;;;;
1176690;47;1;23.04.2020;633;;;;
1176691;48;1;23.04.2020;650;;;;
1176692;49;1;23.04.2020;630;;;;
1176693;50;1;23.04.2020;277;;;;
1176694;51;1;23.04.2020;386;;;;
1176695;52;1;23.04.2020;487;;;;
1176696;53;1;23.04.2020;467;;;;
1176697;54;1;23.04.2020;448;;;;
1176698;55;1;23.04.2020;554;;;;
1176699;56;1;23.04.2020;165;;;;
1176700;57;1;23.04.2020;515;;;;
1176701;58;1;23.04.2020;522;;;;
1176702;59;1;23.04.2020;136;;;;
1176703;60;1;23.04.2020;441;;;;
1176704;61;1;23.04.2020;181;;;;
1176705;62;1;23.04.2020;690;;;;
1176706;63;1;23.04.2020;584;;;;
1176707;64;1;23.04.2020;171;;;;
1176708;65;1;23.04.2020;949;;;;
1176709;66;1;23.04.2020;248;;;;
1176710;67;1;23.04.2020;227;;;;
1176711;68;1;23.04.2020;607;;;;
1176712;69;1;23.04.2020;442;;;;
1176713;70;1;23.04.2020;478;;;;
1176714;1;1;24.04.2020;230;;8;730;9
1176715;2;1;24.04.2020;67;;730;;
1176716;3;1;24.04.2020;74;;15;;
1176717;4;1;24.04.2020;166;;734;;
1176718;5;1;24.04.2020;421;;17;;
1176719;6;1;24.04.2020;410;;735;;
1176720;7;1;24.04.2020;304;;10;;
1176721;8;1;24.04.2020;338;;726;;
1176722;9;1;24.04.2020;329;;;;
1176723;10;1;24.04.2020;315;;;;
1176724;11;1;24.04.2020;162;;;;
1176725;12;1;24.04.2020;274;;;;
1176726;13;1;24.04.2020;423;;;;
1176727;14;1;24.04.2020;397;;;;
1176728;15;1;24.04.2020;95;;;;
1176729;16;1;24.04.2020;284;;;;
1176730;17;1;24.04.2020;287;;;;
1176731;18;1;24.04.2020;237;;;;
1176732;19;1;24.04.2020;329;;;;
1176733;20;1;24.04.2020;305;;;;
1176734;21;1;24.04.2020;251;;;;
1176735;22;1;24.04.2020;270;;;;
1176736;23;1;24.04.2020;47;;;;
1176737;24;1;24.04.2020;167;;;;
1176738;25;1;24.04.2020;40;;;;
1176739;26;1;24.04.2020;129;;;;
1176740;27;1;24.04.2020;120;;;;
1176741;28;1;24.04.2020;207;;;;
1176742;29;1;24.04.2020;39;;;;
1176743;30;1;24.04.2020;111;;;;
1176744;31;1;24.04.2020;347;;;;
1176745;32;1;24.04.2020;305;;;;
1176746;33;1;24.04.2020;558;;;;
1176747;34;1;24.04.2020;601;;;;
1176748;35;1;24.04.2020;644;;;;
1176749;36;1;24.04.2020;614;;;;
1176750;37;1;24.04.2020;690;;;;
1176751;38;1;24.04.2020;166;;;;
1176752;39;1;24.04.2020;13;;;;
1176753;40;1;24.04.2020;623;;;;
1176754;41;1;24.04.2020;34;;;;
1176755;42;1;24.04.2020;161;;;;
1176756;43;1;24.04.2020;168;;;;
1176757;44;1;24.04.2020;228;;;;
1176758;45;1;24.04.2020;685;;;;
1176759;46;1;24.04.2020;54;;;;
1176760;47;1;24.04.2020;667;;;;
1176761;48;1;24.04.2020;676;;;;
1176762;49;1;24.04.2020;657;;;;
1176763;50;1;24.04.2020;319;;;;
1176764;51;1;24.04.2020;424;;;;
1176765;52;1;24.04.2020;502;;;;
1176766;53;1;24.04.2020;481;;;;
1176767;54;1;24.04.2020;461;;;;
1176768;55;1;24.04.2020;587;;;;
1176769;56;1;24.04.2020;157;;;;
1176770;57;1;24.04.2020;533;;;;
1176771;58;1;24.04.2020;539;;;;
1176772;59;1;24.04.2020;135;;;;
1176773;60;1;24.04.2020;454;;;;
1176774;61;1;24.04.2020;254;;;;
1176775;62;1;24.04.2020;759;;;;
1176776;63;1;24.04.2020;604;;;;
1176777;64;1;24.04.2020;186;;;;
1176778;65;1;24.04.2020;974;;;;
1176779;66;1;24.04.2020;264;;;;
1176780;67;1;24.04.2020;261;;;;
1176781;68;1;24.04.2020;615;;;;
1176782;69;1;24.04.2020;453;;;;
1176783;70;1;24.04.2020;499;;;;
1176784;1;1;25.04.2020;230;;15;734;9
1176785;2;1;25.04.2020;66;;;;
1176786;3;1;25.04.2020;74;;;;
1176787;4;1;25.04.2020;135;;;;
1176788;5;1;25.04.2020;347;;;;
1176789;6;1;25.04.2020;359;;;;
1176790;7;1;25.04.2020;285;;;;
1176791;8;1;25.04.2020;313;;;;
1176792;9;1;25.04.2020;331;;;;
1176793;10;1;25.04.2020;343;;;;
1176794;11;1;25.04.2020;121;;;;
1176795;12;1;25.04.2020;239;;;;
1176796;13;1;25.04.2020;412;;;;
1176797;14;1;25.04.2020;399;;;;
1176798;15;1;25.04.2020;91;;;;
1176799;16;1;25.04.2020;275;;;;
1176800;17;1;25.04.2020;275;;;;
1176801;18;1;25.04.2020;302;;;;
1176802;19;1;25.04.2020;384;;;;
1176803;20;1;25.04.2020;321;;;;
1176804;21;1;25.04.2020;247;;;;
1176805;22;1;25.04.2020;243;;;;
1176806;23;1;25.04.2020;23;;;;
1176807;24;1;25.04.2020;173;;;;
1176808;25;1;25.04.2020;37;;;;
1176809;26;1;25.04.2020;129;;;;
1176810;27;1;25.04.2020;115;;;;
1176811;28;1;25.04.2020;213;;;;
1176812;29;1;25.04.2020;40;;;;
1176813;30;1;25.04.2020;107;;;;
1176814;31;1;25.04.2020;316;;;;
1176815;32;1;25.04.2020;266;;;;
1176816;33;1;25.04.2020;603;;;;
1176817;34;1;25.04.2020;645;;;;
1176818;35;1;25.04.2020;619;;;;
1176819;36;1;25.04.2020;656;;;;
1176820;37;1;25.04.2020;623;;;;
1176821;38;1;25.04.2020;179;;;;
1176822;39;1;25.04.2020;0;;;;
1176823;40;1;25.04.2020;658;;;;
1176824;41;1;25.04.2020;22;;;;
1176825;42;1;25.04.2020;159;;;;
1176826;43;1;25.04.2020;168;;;;
1176827;44;1;25.04.2020;222;;;;
1176828;45;1;25.04.2020;710;;;;
1176829;46;1;25.04.2020;41;;;;
1176830;47;1;25.04.2020;697;;;;
1176831;48;1;25.04.2020;696;;;;
1176832;49;1;25.04.2020;674;;;;
1176833;50;1;25.04.2020;306;;;;
1176834;51;1;25.04.2020;339;;;;
1176835;52;1;25.04.2020;507;;;;
1176836;53;1;25.04.2020;487;;;;
1176837;54;1;25.04.2020;476;;;;
1176838;55;1;25.04.2020;625;;;;
1176839;56;1;25.04.2020;153;;;;
1176840;57;1;25.04.2020;550;;;;
1176841;58;1;25.04.2020;570;;;;
1176842;59;1;25.04.2020;136;;;;
1176843;60;1;25.04.2020;468;;;;
1176844;61;1;25.04.2020;305;;;;
1176845;62;1;25.04.2020;782;;;;
1176846;63;1;25.04.2020;604;;;;
1176847;64;1;25.04.2020;162;;;;
1176848;65;1;25.04.2020;1006;;;;
1176849;66;1;25.04.2020;256;;;;
1176850;67;1;25.04.2020;255;;;;
1176851;68;1;25.04.2020;632;;;;
1176852;69;1;25.04.2020;471;;;;
1176853;70;1;25.04.2020;518;;;;
1176854;1;1;26.04.2020;230;;17;735;5
1176855;2;1;26.04.2020;64;;;;
1176856;3;1;26.04.2020;73;;;;
1176857;4;1;26.04.2020;118;;;;
1176858;5;1;26.04.2020;331;;;;
1176859;6;1;26.04.2020;334;;;;
1176860;7;1;26.04.2020;148;;;;
1176861;8;1;26.04.2020;277;;;;
1176862;9;1;26.04.2020;317;;;;
1176863;10;1;26.04.2020;343;;;;
1176864;11;1;26.04.2020;143;;;;
1176865;12;1;26.04.2020;241;;;;
1176866;13;1;26.04.2020;399;;;;
1176867;14;1;26.04.2020;387;;;;
1176868;15;1;26.04.2020;83;;;;
1176869;16;1;26.04.2020;271;;;;
1176870;17;1;26.04.2020;270;;;;
1176871;18;1;26.04.2020;300;;;;
1176872;19;1;26.04.2020;403;;;;
1176873;20;1;26.04.2020;297;;;;
1176874;21;1;26.04.2020;245;;;;
1176875;22;1;26.04.2020;244;;;;
1176876;23;1;26.04.2020;16;;;;
1176877;24;1;26.04.2020;164;;;;
1176878;25;1;26.04.2020;23;;;;
1176879;26;1;26.04.2020;131;;;;
1176880;27;1;26.04.2020;113;;;;
1176881;28;1;26.04.2020;218;;;;
1176882;29;1;26.04.2020;46;;;;
1176883;30;1;26.04.2020;99;;;;
1176884;31;1;26.04.2020;275;;;;
1176885;32;1;26.04.2020;265;;;;
1176886;33;1;26.04.2020;609;;;;
1176887;34;1;26.04.2020;651;;;;
1176888;35;1;26.04.2020;573;;;;
1176889;36;1;26.04.2020;616;;;;
1176890;37;1;26.04.2020;570;;;;
1176891;38;1;26.04.2020;180;;;;
1176892;39;1;26.04.2020;-5;;;;
1176893;40;1;26.04.2020;665;;;;
1176894;41;1;26.04.2020;18;;;;
1176895;42;1;26.04.2020;157;;;;
1176896;43;1;26.04.2020;169;;;;
1176897;44;1;26.04.2020;222;;;;
1176898;45;1;26.04.2020;739;;;;
1176899;46;1;26.04.2020;38;;;;
1176900;47;1;26.04.2020;702;;;;
1176901;48;1;26.04.2020;697;;;;
1176902;49;1;26.04.2020;688;;;;
1176903;50;1;26.04.2020;260;;;;
1176904;51;1;26.04.2020;283;;;;
1176905;52;1;26.04.2020;521;;;;
1176906;53;1;26.04.2020;500;;;;
1176907;54;1;26.04.2020;480;;;;
1176908;55;1;26.04.2020;677;;;;
1176909;56;1;26.04.2020;156;;;;
1176910;57;1;26.04.2020;574;;;;
1176911;58;1;26.04.2020;591;;;;
1176912;59;1;26.04.2020;136;;;;
1176913;60;1;26.04.2020;484;;;;
1176914;61;1;26.04.2020;297;;;;
1176915;62;1;26.04.2020;817;;;;
1176916;63;1;26.04.2020;603;;;;
1176917;64;1;26.04.2020;152;;;;
1176918;65;1;26.04.2020;1034;;;;
1176919;66;1;26.04.2020;243;;;;
1176920;67;1;26.04.2020;233;;;;
1176921;68;1;26.04.2020;657;;;;
1176922;69;1;26.04.2020;486;;;;
1176923;70;1;26.04.2020;512;;;;
1176924;1;1;27.04.2020;230;;10;726;3
1176925;2;1;27.04.2020;61;;;;
1176926;3;1;27.04.2020;69;;;;
1176927;4;1;27.04.2020;114;;;;
1176928;5;1;27.04.2020;334;;;;
1176929;6;1;27.04.2020;331;;;;
1176930;7;1;27.04.2020;257;;;;
1176931;8;1;27.04.2020;160;;;;
1176932;9;1;27.04.2020;182;;;;
1176933;10;1;27.04.2020;206;;;;
1176934;11;1;27.04.2020;180;;;;
1176935;12;1;27.04.2020;264;;;;
1176936;13;1;27.04.2020;382;;;;
1176937;14;1;27.04.2020;362;;;;
1176938;15;1;27.04.2020;79;;;;
1176939;16;1;27.04.2020;266;;;;
1176940;17;1;27.04.2020;263;;;;
1176941;18;1;27.04.2020;265;;;;
1176942;19;1;27.04.2020;384;;;;
1176943;20;1;27.04.2020;268;;;;
1176944;21;1;27.04.2020;204;;;;
1176945;22;1;27.04.2020;255;;;;
1176946;23;1;27.04.2020;12;;;;
1176947;24;1;27.04.2020;172;;;;
1176948;25;1;27.04.2020;15;;;;
1176949;26;1;27.04.2020;132;;;;
1176950;27;1;27.04.2020;120;;;;
1176951;28;1;27.04.2020;219;;;;
1176952;29;1;27.04.2020;33;;;;
1176953;30;1;27.04.2020;106;;;;
1176954;31;1;27.04.2020;257;;;;
1176955;32;1;27.04.2020;287;;;;
1176956;33;1;27.04.2020;609;;;;
1176957;34;1;27.04.2020;667;;;;
1176958;35;1;27.04.2020;503;;;;
1176959;36;1;27.04.2020;533;;;;
1176960;37;1;27.04.2020;532;;;;
1176961;38;1;27.04.2020;174;;;;
1176962;39;1;27.04.2020;-13;;;;
1176963;40;1;27.04.2020;682;;;;
1176964;41;1;27.04.2020;26;;;;
1176965;42;1;27.04.2020;159;;;;
1176966;43;1;27.04.2020;169;;;;
1176967;44;1;27.04.2020;222;;;;
1176968;45;1;27.04.2020;763;;;;
1176969;46;1;27.04.2020;29;;;;
1176970;47;1;27.04.2020;723;;;;
1176971;48;1;27.04.2020;718;;;;
1176972;49;1;27.04.2020;707;;;;
1176973;50;1;27.04.2020;247;;;;
1176974;51;1;27.04.2020;274;;;;
1176975;52;1;27.04.2020;533;;;;
1176976;53;1;27.04.2020;511;;;;
1176977;54;1;27.04.2020;501;;;;
1176978;55;1;27.04.2020;704;;;;
1176979;56;1;27.04.2020;157;;;;
1176980;57;1;27.04.2020;597;;;;
1176981;58;1;27.04.2020;608;;;;
1176982;59;1;27.04.2020;135;;;;
1176983;60;1;27.04.2020;498;;;;
1176984;61;1;27.04.2020;188;;;;
1176985;62;1;27.04.2020;845;;;;
1176986;63;1;27.04.2020;600;;;;
1176987;64;1;27.04.2020;142;;;;
1176988;65;1;27.04.2020;1055;;;;
1176989;66;1;27.04.2020;233;;;;
1176990;67;1;27.04.2020;228;;;;
1176991;68;1;27.04.2020;678;;;;
1176992;69;1;27.04.2020;487;;;;
1176993;70;1;27.04.2020;492;;;;
1176994;1;1;28.04.2020;230;;17;726;7
1176995;2;1;28.04.2020;57;;;;
1176996;3;1;28.04.2020;68;;;;
1176997;4;1;28.04.2020;110;;;;
1176998;5;1;28.04.2020;335;;;;
1176999;6;1;28.04.2020;330;;;;
1177000;7;1;28.04.2020;262;;;;
1177001;8;1;28.04.2020;257;;;;
1177002;9;1;28.04.2020;296;;;;
1177003;10;1;28.04.2020;295;;;;
1177004;11;1;28.04.2020;180;;;;
1177005;12;1;28.04.2020;272;;;;
1177006;13;1;28.04.2020;343;;;;
1177007;14;1;28.04.2020;322;;;;
1177008;15;1;28.04.2020;78;;;;
1177009;16;1;28.04.2020;266;;;;
1177010;17;1;28.04.2020;260;;;;
1177011;18;1;28.04.2020;193;;;;
1177012;19;1;28.04.2020;358;;;;
1177013;20;1;28.04.2020;254;;;;
1177014;21;1;28.04.2020;221;;;;
1177015;22;1;28.04.2020;263;;;;
1177016;23;1;28.04.2020;9;;;;
1177017;24;1;28.04.2020;168;;;;
1177018;25;1;28.04.2020;5;;;;
1177019;26;1;28.04.2020;128;;;;
1177020;27;1;28.04.2020;115;;;;
1177021;28;1;28.04.2020;219;;;;
1177022;29;1;28.04.2020;24;;;;
1177023;30;1;28.04.2020;99;;;;
1177024;31;1;28.04.2020;265;;;;
1177025;32;1;28.04.2020;300;;;;
1177026;33;1;28.04.2020;611;;;;
1177027;34;1;28.04.2020;680;;;;
1177028;35;1;28.04.2020;523;;;;
1177029;36;1;28.04.2020;516;;;;
1177030;37;1;28.04.2020;555;;;;
1177031;38;1;28.04.2020;178;;;;
1177032;39;1;28.04.2020;-20;;;;
1177033;40;1;28.04.2020;700;;;;
1177034;41;1;28.04.2020;12;;;;
1177035;42;1;28.04.2020;166;;;;
1177036;43;1;28.04.2020;167;;;;
1177037;44;1;28.04.2020;224;;;;
1177038;45;1;28.04.2020;773;;;;
1177039;46;1;28.04.2020;32;;;;
1177040;47;1;28.04.2020;741;;;;
1177041;48;1;28.04.2020;730;;;;
1177042;49;1;28.04.2020;715;;;;
1177043;50;1;28.04.2020;253;;;;
1177044;51;1;28.04.2020;309;;;;
1177045;52;1;28.04.2020;529;;;;
1177046;53;1;28.04.2020;507;;;;
1177047;54;1;28.04.2020;509;;;;
1177048;55;1;28.04.2020;729;;;;
1177049;56;1;28.04.2020;156;;;;
1177050;57;1;28.04.2020;613;;;;
1177051;58;1;28.04.2020;620;;;;
1177052;59;1;28.04.2020;135;;;;
1177053;60;1;28.04.2020;509;;;;
1177054;61;1;28.04.2020;182;;;;
1177055;62;1;28.04.2020;866;;;;
1177056;63;1;28.04.2020;596;;;;
1177057;64;1;28.04.2020;123;;;;
1177058;65;1;28.04.2020;1063;;;;
1177059;66;1;28.04.2020;233;;;;
1177060;67;1;28.04.2020;242;;;;
1177061;68;1;28.04.2020;680;;;;
1177062;69;1;28.04.2020;481;;;;
1177063;70;1;28.04.2020;422;;;;
1177064;1;1;29.04.2020;227;;10;731;6
1177065;2;1;29.04.2020;59;;;;
1177066;3;1;29.04.2020;68;;;;
1177067;4;1;29.04.2020;104;;;;
1177068;5;1;29.04.2020;332;;;;
1177069;6;1;29.04.2020;333;;;;
1177070;7;1;29.04.2020;301;;;;
1177071;8;1;29.04.2020;260;;;;
1177072;9;1;29.04.2020;292;;;;
1177073;10;1;29.04.2020;307;;;;
1177074;11;1;29.04.2020;181;;;;
1177075;12;1;29.04.2020;281;;;;
1177076;13;1;29.04.2020;377;;;;
1177077;14;1;29.04.2020;356;;;;
1177078;15;1;29.04.2020;75;;;;
1177079;16;1;29.04.2020;265;;;;
1177080;17;1;29.04.2020;258;;;;
1177081;18;1;29.04.2020;216;;;;
1177082;19;1;29.04.2020;309;;;;
1177083;20;1;29.04.2020;303;;;;
1177084;21;1;29.04.2020;237;;;;
1177085;22;1;29.04.2020;267;;;;
1177086;23;1;29.04.2020;3;;;;
1177087;24;1;29.04.2020;159;;;;
1177088;25;1;29.04.2020;5;;;;
1177089;26;1;29.04.2020;128;;;;
1177090;27;1;29.04.2020;116;;;;
1177091;28;1;29.04.2020;189;;;;
1177092;29;1;29.04.2020;21;;;;
1177093;30;1;29.04.2020;100;;;;
1177094;31;1;29.04.2020;287;;;;
1177095;32;1;29.04.2020;315;;;;
1177096;33;1;29.04.2020;617;;;;
1177097;34;1;29.04.2020;693;;;;
1177098;35;1;29.04.2020;528;;;;
1177099;36;1;29.04.2020;534;;;;
1177100;37;1;29.04.2020;558;;;;
1177101;38;1;29.04.2020;176;;;;
1177102;39;1;29.04.2020;-25;;;;
1177103;40;1;29.04.2020;709;;;;
1177104;41;1;29.04.2020;10;;;;
1177105;42;1;29.04.2020;163;;;;
1177106;43;1;29.04.2020;165;;;;
1177107;44;1;29.04.2020;222;;;;
1177108;45;1;29.04.2020;780;;;;
1177109;46;1;29.04.2020;30;;;;
1177110;47;1;29.04.2020;743;;;;
1177111;48;1;29.04.2020;728;;;;
1177112;49;1;29.04.2020;711;;;;
1177113;50;1;29.04.2020;257;;;;
1177114;51;1;29.04.2020;302;;;;
1177115;52;1;29.04.2020;525;;;;
1177116;53;1;29.04.2020;504;;;;
1177117;54;1;29.04.2020;494;;;;
1177118;55;1;29.04.2020;749;;;;
1177119;56;1;29.04.2020;159;;;;
1177120;57;1;29.04.2020;623;;;;
1177121;58;1;29.04.2020;626;;;;
1177122;59;1;29.04.2020;134;;;;
1177123;60;1;29.04.2020;524;;;;
1177124;61;1;29.04.2020;193;;;;
1177125;62;1;29.04.2020;879;;;;
1177126;63;1;29.04.2020;593;;;;
1177127;64;1;29.04.2020;141;;;;
1177128;65;1;29.04.2020;1063;;;;
1177129;66;1;29.04.2020;229;;;;
1177130;67;1;29.04.2020;253;;;;
1177131;68;1;29.04.2020;663;;;;
1177132;69;1;29.04.2020;434;;;;
1177133;70;1;29.04.2020;398;;;;
1177134;1;1;30.04.2020;226;;18;735;9
1177135;2;1;30.04.2020;61;;;;
1177136;3;1;30.04.2020;69;;;;
1177137;4;1;30.04.2020;98;;;;
1177138;5;1;30.04.2020;330;;;;
1177139;6;1;30.04.2020;340;;;;
1177140;7;1;30.04.2020;236;;;;
1177141;8;1;30.04.2020;257;;;;
1177142;9;1;30.04.2020;302;;;;
1177143;10;1;30.04.2020;337;;;;
1177144;11;1;30.04.2020;161;;;;
1177145;12;1;30.04.2020;268;;;;
1177146;13;1;30.04.2020;386;;;;
1177147;14;1;30.04.2020;368;;;;
1177148;15;1;30.04.2020;73;;;;
1177149;16;1;30.04.2020;262;;;;
1177150;17;1;30.04.2020;256;;;;
1177151;18;1;30.04.2020;258;;;;
1177152;19;1;30.04.2020;344;;;;
1177153;20;1;30.04.2020;308;;;;
1177154;21;1;30.04.2020;253;;;;
1177155;22;1;30.04.2020;281;;;;
1177156;23;1;30.04.2020;2;;;;
1177157;24;1;30.04.2020;162;;;;
1177158;25;1;30.04.2020;2;;;;
1177159;26;1;30.04.2020;127;;;;
1177160;27;1;30.04.2020;119;;;;
1177161;28;1;30.04.2020;190;;;;
1177162;29;1;30.04.2020;21;;;;
1177163;30;1;30.04.2020;100;;;;
1177164;31;1;30.04.2020;295;;;;
1177165;32;1;30.04.2020;316;;;;
1177166;33;1;30.04.2020;629;;;;
1177167;34;1;30.04.2020;698;;;;
1177168;35;1;30.04.2020;542;;;;
1177169;36;1;30.04.2020;540;;;;
1177170;37;1;30.04.2020;578;;;;
1177171;38;1;30.04.2020;176;;;;
1177172;39;1;30.04.2020;-27;;;;
1177173;40;1;30.04.2020;713;;;;
1177174;41;1;30.04.2020;7;;;;
1177175;42;1;30.04.2020;163;;;;
1177176;43;1;30.04.2020;163;;;;
1177177;44;1;30.04.2020;218;;;;
1177178;45;1;30.04.2020;788;;;;
1177179;46;1;30.04.2020;23;;;;
1177180;47;1;30.04.2020;741;;;;
1177181;48;1;30.04.2020;723;;;;
1177182;49;1;30.04.2020;698;;;;
1177183;50;1;30.04.2020;245;;;;
1177184;51;1;30.04.2020;312;;;;
1177185;52;1;30.04.2020;503;;;;
1177186;53;1;30.04.2020;477;;;;
1177187;54;1;30.04.2020;496;;;;
1177188;55;1;30.04.2020;770;;;;
1177189;56;1;30.04.2020;154;;;;
1177190;57;1;30.04.2020;631;;;;
1177191;58;1;30.04.2020;630;;;;
1177192;59;1;30.04.2020;130;;;;
1177193;60;1;30.04.2020;534;;;;
1177194;61;1;30.04.2020;195;;;;
1177195;62;1;30.04.2020;868;;;;
1177196;63;1;30.04.2020;592;;;;
1177197;64;1;30.04.2020;142;;;;
1177198;65;1;30.04.2020;1042;;;;
1177199;66;1;30.04.2020;226;;;;
1177200;67;1;30.04.2020;263;;;;
1177201;68;1;30.04.2020;639;;;;
1177202;69;1;30.04.2020;403;;;;
1177203;70;1;30.04.2020;393;;;;
